painting,paintingLabel,artist,artistLabel,image,creationDate,artistBirthDate,artistDeathDate,movement,movementLabel
http://www.wikidata.org/entity/Q680128,Cristo portacroce,http://www.wikidata.org/entity/Q130531,Hieronymus Bosch,http://commons.wikimedia.org/wiki/Special:FilePath/Bosch%20-%20Christ%20Carrying%20the%20Cross%2C%20ca.%201510%20-%20ca.%201516%2C%20Inv.%201902-H.jpg,1510-01-01T00:00:00Z,1450-01-01T00:00:00Z,1516-08-01T00:00:00Z,http://www.wikidata.org/entity/Q610877,Rinascimento nordico
http://www.wikidata.org/entity/Q672817,Gonfalone della Giustizia,http://www.wikidata.org/entity/Q5827,Perugino,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat44.jpg,1501-01-01T00:00:00Z,1448-01-01T00:00:00Z,1523-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1404472,rinascimento italiano
http://www.wikidata.org/entity/Q673112,Apollo e Dafni,http://www.wikidata.org/entity/Q5827,Perugino,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%2C%20apollo%20e%20dafni%20%28o%20marsia%29.jpg,1497-01-01T00:00:00Z,1448-01-01T00:00:00Z,1523-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1404472,rinascimento italiano
http://www.wikidata.org/entity/Q677682,Resurrezione di Cristo,http://www.wikidata.org/entity/Q5597,Raffaello Sanzio,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20-%20ressureicaocristo01.jpg,1500-01-01T00:00:00Z,1483-04-15T00:00:00Z,1520-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q665337,Conversione di san Paolo,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Conversion%20of%20Paul%20%28Bruegel%29.jpg,1567-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q674846,Il caffè di notte,http://www.wikidata.org/entity/Q5582,Vincent van Gogh,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Willem%20van%20Gogh%20076.jpg,1888-01-01T00:00:00Z,1853-03-30T00:00:00Z,1890-07-29T00:00:00Z,http://www.wikidata.org/entity/Q150091,neoimpressionismo
http://www.wikidata.org/entity/Q683274,Bal au moulin de la Galette,http://www.wikidata.org/entity/Q39931,Pierre-Auguste Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Renoir%20-%20Dance%20at%20Le%20Moulin%20de%20la%20Galette%20-%20Google%20Art%20Project.jpg,1876-01-01T00:00:00Z,1841-02-25T00:00:00Z,1919-12-03T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q644734,Madonna Gualino,http://www.wikidata.org/entity/Q15792,Duccio di Buoninsegna,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20Madonna%20Gualino.jpg,1280-01-01T00:00:00Z,1255-01-01T00:00:00Z,1319-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q665337,Conversione di san Paolo,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20d.%20%C3%84.%20019.jpg,1567-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q697332,Giochi di bambini,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20the%20Elder%20-%20Children%E2%80%99s%20Games%20-%20Google%20Art%20Project.jpg,1560-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q636537,La morte di Marat,http://www.wikidata.org/entity/Q83155,Jacques-Louis David,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Marat%20assassinated%20-%20Google%20Art%20Project%202.jpg,1793-10-01T00:00:00Z,1748-08-30T00:00:00Z,1825-12-29T00:00:00Z,http://www.wikidata.org/entity/Q577147,Neoclassical painting
http://www.wikidata.org/entity/Q685916,Crocifissione di san Pietro,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Crucifixion%20of%20Saint%20Peter-Caravaggio%20%28c.1600%29.jpg,1600-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-01-01T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q615851,Natività (Campion),http://www.wikidata.org/entity/Q80442,Robert Campin,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Campin%20003.jpg,1420-01-01T00:00:00Z,1375-01-01T00:00:00Z,1444-05-05T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q633587,Ebbrezza di Noè,http://www.wikidata.org/entity/Q17169,Giovanni Bellini,http://commons.wikimedia.org/wiki/Special:FilePath/Drunkenness%20of%20Noah%20bellini.jpg,1515-01-01T00:00:00Z,1430-01-01T00:00:00Z,1516-12-09T00:00:00Z,,
http://www.wikidata.org/entity/Q633587,Ebbrezza di Noè,http://www.wikidata.org/entity/Q17169,Giovanni Bellini,http://commons.wikimedia.org/wiki/Special:FilePath/Drunkenness%20of%20Noah%20bellini.jpg,1515-01-01T00:00:00Z,1430-01-01T00:00:00Z,1516-11-29T00:00:00Z,,
http://www.wikidata.org/entity/Q633587,Ebbrezza di Noè,http://www.wikidata.org/entity/Q17169,Giovanni Bellini,http://commons.wikimedia.org/wiki/Special:FilePath/Drunkenness%20of%20Noah%20bellini.jpg,1515-01-01T00:00:00Z,1430-01-01T00:00:00Z,1516-11-26T00:00:00Z,,
http://www.wikidata.org/entity/Q644106,The Daughters of Edward Darley Boit,http://www.wikidata.org/entity/Q155626,John Singer Sargent,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20001.jpg,1882-01-01T00:00:00Z,1856-01-12T00:00:00Z,1925-04-15T00:00:00Z,http://www.wikidata.org/entity/Q2642826,realismo
http://www.wikidata.org/entity/Q650478,Madonna under the Fir Tree,http://www.wikidata.org/entity/Q191748,Lucas Cranach il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Cranach-the-elder-wroclaw-madonna.jpg,1510-01-01T00:00:00Z,1472-10-13T00:00:00Z,1553-10-26T00:00:00Z,,
http://www.wikidata.org/entity/Q682750,La montagna Sainte-Victoire vista dalla cava di Bibemus,http://www.wikidata.org/entity/Q35548,Paul Cézanne,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Montagne%20Sainte-Victoire%20vue%20de%20la%20carri%C3%A8re%20Bib%C3%A9mus%2C%20par%20Paul%20C%C3%A9zanne.jpg,1897-01-01T00:00:00Z,1839-01-19T00:00:00Z,1906-10-22T00:00:00Z,http://www.wikidata.org/entity/Q166713,post-impressionismo
http://www.wikidata.org/entity/Q644106,The Daughters of Edward Darley Boit,http://www.wikidata.org/entity/Q155626,John Singer Sargent,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20001.jpg,1882-01-01T00:00:00Z,1856-01-12T00:00:00Z,1925-04-14T00:00:00Z,http://www.wikidata.org/entity/Q2642826,realismo
http://www.wikidata.org/entity/Q634122,Campo di grano con volo di corvi,http://www.wikidata.org/entity/Q5582,Vincent van Gogh,http://commons.wikimedia.org/wiki/Special:FilePath/Korenveld%20met%20kraaien%20-%20s0149V1962%20-%20Van%20Gogh%20Museum.jpg,1890-07-01T00:00:00Z,1853-03-30T00:00:00Z,1890-07-29T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q698254,Ritorno della mandria,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20d.%20%C3%84.%2C%20%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Heimkehr%20der%20Herde%20%28Herbst%29%20-%20GG%201018%20-%20Kunsthistorisches%20Museum.jpg,1565-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q698015,Madonna del Garofano,http://www.wikidata.org/entity/Q762,Leonardo da Vinci,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20of%20the%20Carnation%20Leonardo%20da%20Vinci.jpg,1475-01-01T00:00:00Z,1452-04-24T00:00:00Z,1519-05-12T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q686105,"Madame Georges Charpentier (nata Marguérite-Louise Lemonnier, 1848-1904) con i figli, Georgette-Berthe (1872-1945) e Paul-Émile-Charles (1875-1895)",http://www.wikidata.org/entity/Q39931,Pierre-Auguste Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20094.jpg,1878-01-01T00:00:00Z,1841-02-25T00:00:00Z,1919-12-03T00:00:00Z,,
http://www.wikidata.org/entity/Q626791,San Girolamo in meditazione,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Jerome%20in%20Meditation-Caravaggio%20%281606%29.jpg,1600-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-07-18T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q681876,Signora in giardino a Sainte-Adresse,http://www.wikidata.org/entity/Q296,Claude Monet,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20022.jpg,1867-01-01T00:00:00Z,1840-11-14T00:00:00Z,1926-12-05T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q632603,Dante's Dream,http://www.wikidata.org/entity/Q186748,Dante Gabriel Rossetti,http://commons.wikimedia.org/wiki/Special:FilePath/Dante%20Gabriel%20Rossetti%20-%20Dante%27s%20Dream%20at%20the%20Time%20of%20the%20Death%20of%20Beatrice%20%281871%29.jpg,1871-01-01T00:00:00Z,1828-05-12T00:00:00Z,1882-04-09T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q613928,"Antoine-Laurent Lavoisier (1743-1794) e la moglie (Marie-Anne-Pierrette Paulze, 1758-1836)",http://www.wikidata.org/entity/Q83155,Jacques-Louis David,http://commons.wikimedia.org/wiki/Special:FilePath/David%20-%20Portrait%20of%20Monsieur%20Lavoisier%20and%20His%20Wife.jpg,1788-01-01T00:00:00Z,1748-08-30T00:00:00Z,1825-12-29T00:00:00Z,http://www.wikidata.org/entity/Q189458,art pompier
http://www.wikidata.org/entity/Q680128,Cristo portacroce,http://www.wikidata.org/entity/Q130531,Hieronymus Bosch,http://commons.wikimedia.org/wiki/Special:FilePath/Bosch%20-%20Christ%20Carrying%20the%20Cross%2C%20ca.%201510%20-%20ca.%201516%2C%20Inv.%201902-H.jpg,1510-01-01T00:00:00Z,1450-01-01T00:00:00Z,1516-08-01T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q685916,Crocifissione di san Pietro,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Crucifixion%20of%20Saint%20Peter-Caravaggio%20%28c.1600%29.jpg,1600-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-07-18T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q689236,Lotta tra Carnevale e Quaresima,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20d.%20%C3%84.%20066.jpg,1559-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q766782,Sposa ebrea,http://www.wikidata.org/entity/Q5598,Rembrandt,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20-%20Portret%20van%20een%20paar%20als%20oudtestamentische%20figuren%2C%20genaamd%20%27Het%20Joodse%20bruidje%27%20-%20Google%20Art%20Project.jpg,1667-01-01T00:00:00Z,1606-07-15T00:00:00Z,1669-10-04T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q835699,Grande Giudizio Universale,http://www.wikidata.org/entity/Q5599,Pieter Paul Rubens,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20The%20Great%20Last%20Judgement%20%28ca.%201617%29FXD.jpg,1617-01-01T00:00:00Z,1577-07-08T00:00:00Z,1640-05-30T00:00:00Z,,
http://www.wikidata.org/entity/Q734197,Visitazione,http://www.wikidata.org/entity/Q7814,Giotto,http://commons.wikimedia.org/wiki/Special:FilePath/Giotto%20di%20Bondone%20-%20No.%2016%20Scenes%20from%20the%20Life%20of%20the%20Virgin%20-%207.%20Visitation%20-%20WGA09192.jpg,1306-01-01T00:00:00Z,1266-01-01T00:00:00Z,1337-01-16T00:00:00Z,http://www.wikidata.org/entity/Q979160,protorinascimento
http://www.wikidata.org/entity/Q734082,Regatta at Sainte-Adresse,http://www.wikidata.org/entity/Q296,Claude Monet,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%2C%201867%2C%20Regatta%20at%20Sainte-Adresse%2C%20Metropolitan%20Museum%20of%20Art.jpg,1867-01-01T00:00:00Z,1840-11-14T00:00:00Z,1926-12-05T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q780466,San Giorgio e il drago,http://www.wikidata.org/entity/Q192488,Paolo Uccello,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Uccello%20047b.jpg,1470-01-01T00:00:00Z,1397-06-15T00:00:00Z,1475-12-19T00:00:00Z,http://www.wikidata.org/entity/Q1472236,Primo Rinascimento
http://www.wikidata.org/entity/Q746716,Narciso,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Caravaggio%20065.jpg,1600-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-07-18T00:00:00Z,http://www.wikidata.org/entity/Q14562306,bassorilievo
http://www.wikidata.org/entity/Q835286,Marte disarmato da Venere,http://www.wikidata.org/entity/Q83155,Jacques-Louis David,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Mars%20desarme%20par%20Venus.JPG,1824-01-01T00:00:00Z,1748-08-30T00:00:00Z,1825-12-29T00:00:00Z,http://www.wikidata.org/entity/Q14378,neoclassicismo
http://www.wikidata.org/entity/Q738242,Ritratto di Jakob Fugger il Ricco,http://www.wikidata.org/entity/Q5580,Albrecht Dürer,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20080.jpg,1520-01-01T00:00:00Z,1471-05-30T00:00:00Z,1528-04-16T00:00:00Z,http://www.wikidata.org/entity/Q2455000,rinascimento tedesco
http://www.wikidata.org/entity/Q735061,Lettera d'amore,http://www.wikidata.org/entity/Q41264,Jan Vermeer,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20%27De%20liefdesbrief%27%20-%20Google%20Art%20Project.jpg,1668-01-01T00:00:00Z,1632-10-01T00:00:00Z,1675-12-15T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q749201,Le cattive madri,http://www.wikidata.org/entity/Q379300,Giovanni Segantini,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Segantini%20-%20Die%20b%C3%B6sen%20M%C3%BCtter%20-%20485%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,1894-01-01T00:00:00Z,1858-01-15T00:00:00Z,1899-09-28T00:00:00Z,http://www.wikidata.org/entity/Q164800,simbolismo
http://www.wikidata.org/entity/Q786196,Ritratto di giovane donna,http://www.wikidata.org/entity/Q215305,Giulio Romano,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait-of-a-Young-Girl-Raphael.jpg,1519-01-01T00:00:00Z,1499-01-01T00:00:00Z,1546-11-11T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q783215,San Giovanni Battista,http://www.wikidata.org/entity/Q762,Leonardo da Vinci,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20da%20Vinci%20-%20Saint%20John%20the%20Baptist%20C2RMF%20retouched.jpg,1514-01-01T00:00:00Z,1452-04-24T00:00:00Z,1519-05-12T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q783563,Antioco e Stratonice,http://www.wikidata.org/entity/Q23380,Jean-Auguste-Dominique Ingres,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20La%20maladie%20d%27Antiochus%2C%20ou%20Antiochus%20et%20Stratonice%20-%20Google%20Art%20Project.jpg,1840-01-01T00:00:00Z,1780-08-29T00:00:00Z,1867-01-14T00:00:00Z,http://www.wikidata.org/entity/Q14378,neoclassicismo
http://www.wikidata.org/entity/Q766782,Sposa ebrea,http://www.wikidata.org/entity/Q5598,Rembrandt,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20-%20Portret%20van%20een%20paar%20als%20oudtestamentische%20figuren%2C%20genaamd%20%27Het%20Joodse%20bruidje%27%20-%20Google%20Art%20Project.jpg,1667-01-01T00:00:00Z,1606-07-15T00:00:00Z,1669-10-04T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q810418,Danse Macabre of Basel,http://www.wikidata.org/entity/Q117083,Emanuel Büchel,http://commons.wikimedia.org/wiki/Special:FilePath/Bild-Basler%20Totentanz.jpg,1400-01-01T00:00:00Z,1705-08-18T00:00:00Z,1775-09-24T00:00:00Z,,
http://www.wikidata.org/entity/Q866489,Autoritratto con berretto rosso,http://www.wikidata.org/entity/Q9348,Parmigianino,http://commons.wikimedia.org/wiki/Special:FilePath/Parmigianino%20Selfportrait%201540.jpg,1540-01-01T00:00:00Z,1503-01-21T00:00:00Z,1540-09-03T00:00:00Z,,
http://www.wikidata.org/entity/Q768333,Titus in veste di san Francesco,http://www.wikidata.org/entity/Q5598,Rembrandt,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20103.jpg,1660-01-01T00:00:00Z,1606-07-15T00:00:00Z,1669-10-04T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q737062,Olympia,http://www.wikidata.org/entity/Q40599,Édouard Manet,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20Olympia%20-%20Google%20Art%20Project.jpg,1863-01-01T00:00:00Z,1832-01-23T00:00:00Z,1883-04-30T00:00:00Z,http://www.wikidata.org/entity/Q2642826,realismo
http://www.wikidata.org/entity/Q798647,Endimione dormiente,http://www.wikidata.org/entity/Q8453,Cima da Conegliano,http://commons.wikimedia.org/wiki/Special:FilePath/Cima%20da%20Conegliano%2C%20Endimione%20dormiente.%20Parma%2C%20Galleria%20Nazionale.jpeg,1507-01-01T00:00:00Z,1459-01-01T00:00:00Z,1517-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q738242,Ritratto di Jakob Fugger il Ricco,http://www.wikidata.org/entity/Q5580,Albrecht Dürer,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20080.jpg,1520-01-01T00:00:00Z,1471-05-30T00:00:00Z,1528-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q731639,La prugna,http://www.wikidata.org/entity/Q40599,Édouard Manet,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20The%20Plum%20-%20National%20Gallery%20of%20Art.jpg,1878-01-01T00:00:00Z,1832-01-23T00:00:00Z,1883-04-30T00:00:00Z,,
http://www.wikidata.org/entity/Q734197,Visitazione,http://www.wikidata.org/entity/Q7814,Giotto,http://commons.wikimedia.org/wiki/Special:FilePath/Giotto%20di%20Bondone%20-%20No.%2016%20Scenes%20from%20the%20Life%20of%20the%20Virgin%20-%207.%20Visitation%20-%20WGA09192.jpg,1306-01-01T00:00:00Z,1267-01-01T00:00:00Z,1337-01-16T00:00:00Z,http://www.wikidata.org/entity/Q979160,protorinascimento
http://www.wikidata.org/entity/Q794077,Amor sacro e Amor profano,http://www.wikidata.org/entity/Q47551,Tiziano Vecellio,http://commons.wikimedia.org/wiki/Special:FilePath/Tiziano%20-%20Amor%20Sacro%20y%20Amor%20Profano%20%28Galer%C3%ADa%20Borghese%2C%20Roma%2C%201514%29.jpg,1514-01-01T00:00:00Z,1490-01-01T00:00:00Z,1576-09-06T00:00:00Z,http://www.wikidata.org/entity/Q610687,pittura veneta
http://www.wikidata.org/entity/Q866500,Schiava turca,http://www.wikidata.org/entity/Q9348,Parmigianino,http://commons.wikimedia.org/wiki/Special:FilePath/Parmigianino%20-%20La%20schiava%20turca.jpg,1533-01-01T00:00:00Z,1503-01-21T00:00:00Z,1540-09-03T00:00:00Z,,
http://www.wikidata.org/entity/Q852539,Lamento sul Cristo morto,http://www.wikidata.org/entity/Q637420,Bernard Strigel,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Strigel%2C%20Beweinung%20Christi%20%281509%2C%20Museum%20Memmingen%29.jpg,1509-01-01T00:00:00Z,1460-01-01T00:00:00Z,1528-05-14T00:00:00Z,,
http://www.wikidata.org/entity/Q734834,Polittico dell'Agnello Mistico,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Lamgods%20open.jpg,1432-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q860950,The Marquesa de Pontejos,http://www.wikidata.org/entity/Q5432,Francisco Goya,http://commons.wikimedia.org/wiki/Special:FilePath/Goya%20-%20The%20Marquesa%20de%20Pontejos.jpg,1786-01-01T00:00:00Z,1746-03-30T00:00:00Z,1828-04-16T00:00:00Z,,
http://www.wikidata.org/entity/Q734197,Visitazione,http://www.wikidata.org/entity/Q7814,Giotto,http://commons.wikimedia.org/wiki/Special:FilePath/Giotto%20di%20Bondone%20-%20No.%2016%20Scenes%20from%20the%20Life%20of%20the%20Virgin%20-%207.%20Visitation%20-%20WGA09192.jpg,1306-01-01T00:00:00Z,1276-01-01T00:00:00Z,1337-01-16T00:00:00Z,http://www.wikidata.org/entity/Q979160,protorinascimento
http://www.wikidata.org/entity/Q837829,Madonna di Ince Hall,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20075.jpg,1441-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q729194,Ritratto di Sebastian de Morra,http://www.wikidata.org/entity/Q297,Diego Velázquez,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20%E2%80%93%20Buf%C3%B3n%20don%20Sebasti%C3%A1n%20de%20Morra%20%28Museo%20del%20Prado%2C%20c.%201645%29.jpg,1655-01-01T00:00:00Z,1599-06-06T00:00:00Z,1660-08-06T00:00:00Z,,
http://www.wikidata.org/entity/Q786513,"The Proscribed Royalist, 1651",http://www.wikidata.org/entity/Q159606,John Everett Millais,http://commons.wikimedia.org/wiki/Special:FilePath/Millais%20Royalist.jpg,1853-01-01T00:00:00Z,1829-06-08T00:00:00Z,1896-08-13T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q839359,Suonatrice di liuto,http://www.wikidata.org/entity/Q41264,Jan Vermeer,http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer%20-%20Woman%20with%20a%20Lute%20near%20a%20window.jpg,1662-01-01T00:00:00Z,1632-10-01T00:00:00Z,1675-12-15T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q733017,San Giorgio e la principessa,http://www.wikidata.org/entity/Q311082,Pisanello,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20George%20and%20the%20princess%20by%20Pisanello%20-%20Pellegrini%20Chapel%20-%20Sant%27Anastasia%20-%20Verona%202016%20%282%29.jpg,1435-01-01T00:00:00Z,1395-01-01T00:00:00Z,1455-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q745098,Riposo durante la fuga in Egitto,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Rest%20on%20the%20Flight%20into%20Egypt-Caravaggio%20%28c.1597%29.jpg,1597-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-01-01T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q782639,Bicchiere di vino,http://www.wikidata.org/entity/Q41264,Jan Vermeer,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Vermeer%20van%20Delft%20-%20The%20Glass%20of%20Wine%20-%20Google%20Art%20Project.jpg,1659-01-01T00:00:00Z,1632-10-01T00:00:00Z,1675-12-15T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q797913,Madonna col Bambino tra i santi Michele Arcangelo e Andrea,http://www.wikidata.org/entity/Q8453,Cima da Conegliano,http://commons.wikimedia.org/wiki/Special:FilePath/Cima%20da%20Conegliano%2C%20Madonna%20col%20Bambino%20tra%20i%20santi%20Michele%20Arcangelo%20e%20Andrea.jpg,1497-01-01T00:00:00Z,1459-01-01T00:00:00Z,1517-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q728373,The Daughters of Catulle Mendès,http://www.wikidata.org/entity/Q39931,Pierre-Auguste Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Daughters%20of%20Catulle%20Mend%C3%A8s%20by%20Auguste%20Renoir.jpg,1888-05-01T00:00:00Z,1841-02-25T00:00:00Z,1919-12-03T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q777124,Aurora,http://www.wikidata.org/entity/Q109061,Guido Reni,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20-%20L%27Aurora%20di%20Guido%20Reni%20nelle%20arti%20decorative.jpg,1612-01-01T00:00:00Z,1575-11-14T00:00:00Z,1642-08-18T00:00:00Z,,
http://www.wikidata.org/entity/Q777080,Ferdinand Lured by Ariel,http://www.wikidata.org/entity/Q159606,John Everett Millais,http://commons.wikimedia.org/wiki/Special:FilePath/Millais%20ferdy.jpg,1850-01-01T00:00:00Z,1829-06-08T00:00:00Z,1896-08-13T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q777124,Aurora,http://www.wikidata.org/entity/Q109061,Guido Reni,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20-%20L%27Aurora%20di%20Guido%20Reni%20nelle%20arti%20decorative.jpg,1612-01-01T00:00:00Z,1575-11-04T00:00:00Z,1642-08-18T00:00:00Z,,
